movie_id,actor_id,role
1683,4401,Director
1683,4402,Assistant Director
1683,1441,Robin Simon
1683,447,Lee Simon
1683,519,Brandon Darrow
1684,4403,Isadora
1684,4404,Josué
1684,4405,Irene
1684,4406,Ana
1684,4407,Cezar
1685,4410,Maggie OToole
1685,4409,Annie OShea
1685,4411,Pig Finn
1685,4408,Jackie OShea
1685,1722,Michael OSullivan
1686,4412,Christian
1686,4413,Faderen
1686,4414,Michael
1686,4415,Helene
1686,4416,Moderen
1687,4421,Crackers
1687,4417,Divine
1687,4418,Raymond Marble
1687,4419,Cotton
1687,4420,Connie Marble
1688,4423,Inspector Warren
1688,4424,Psychiatrist Alton
1688,4422,Glen
1688,2147,Scientist
1688,4425,Barbara
1689,4426,Dr. Daisuke Serizawa
1689,4429,Professor Tanabe
1689,4428,Emiko Yamane
1689,3827,Dr. Kyohei Yamane
1689,4427,Hideto Ogata
1690,2033,Steve Martin
1690,4430,Prime Minister Mitamura
1690,4431,Goro Maki
1690,4432,Naoko Okumura
1690,4433,Dr. Hayashida
1691,4434,Osamu Sakurai
1691,4435,Kazuo Fujita
1691,4436,Kinsaburo Furue
1691,4437,Eric Carter
1691,4438,Dr. Johnson
1692,4442,Charles Weston
1692,4441,Capt. Englehorn
1692,2225,John Driscoll
1692,4440,Carl Denham
1692,4439,Ann Darrow
1693,357,Jack Prescott
1693,4443,Fred Wilson
1693,534,Dwan
1693,4444,Captain Ross
1693,3951,Bagley
1694,1821,Hank Mitchell
1694,1562,Amy Franklin
1694,4445,King Kong
1694,4446,Lady Kong
1694,1532,Lt. Col. R.T. Nevitt
1695,2879,Jim
1695,3259,Gary Glass
1695,1964,Roberta Glass
1695,1284,Susan
1695,887,Dez
1696,42,Bill Markham
1696,4447,Jean Markham
1696,4448,Young Heather
1696,4449,Young Tommy
1696,4450,Heather
1697,930,Walker
1697,1654,Gail Stanwyk
1697,369,Alan Stanwyk
1697,908,Fletch
1697,50,Chief Karlin
1698,908,Fletch
1698,1315,Ham Johnson
1698,4451,Becky Culpepper
1698,159,Jimmy Lee Farnsworth
1698,930,Frank
1699,861,Kalidor
1699,4452,Red Sonja
1699,3192,Queen Gedren
1699,3966,Falkon
1699,4453,Prince Tarn
1700,558,Willie
1700,813,Audrey
1700,910,Buster
1700,4454,Oishi Kazihiro
1700,1169,Hunt Stevenson
1701,1,Walter Fielding
1701,1551,Anna Crowley
1701,4455,Max Beissart
1701,3150,Estelle
1701,501,Art Shirk
1702,4457,May Day
1702,4456,Stacey Sutton
1702,2517,Tibbett
1702,1753,James Bond
1702,334,Max Zorin
1703,3843,Col. Tom Carlsen
1703,3324,Space Girl
1703,528,Col. Colin Caine
1703,4458,Dr. Hans Fallada
1703,1056,Dr. Armstrong
1704,161,Carey Mahoney
1704,4459,Lt. Harris
1704,1341,Karen Thompson
1704,4460,Moses Hightower
1704,4461,Leslie Barbara
1705,4463,Larvell Jones
1705,4462,Tackleberry
1705,4464,Doug Fackler
1705,161,Carey Mahoney
1705,4460,Hightower
1706,161,Sgt. Mahoney
1706,4460,Sgt. Hightower
1706,4462,Sgt. Tackleberry
1706,4463,Sgt. Jones
1706,4465,Sgt. Hooks
1707,161,Mahoney
1707,4460,Hightower
1707,4463,Jones
1707,4462,Tackleberry
1707,4466,Sweetchuck
1708,4465,Hooks
1708,4467,Callahan
1708,4463,Jones
1708,4460,Hightower
1708,4462,Tackleberry
1709,4460,Hightower
1709,4462,Tackleberry
1709,4463,Jones
1709,4467,Callahan
1709,4465,Hooks
1710,148,Mrs. Esme Cordelia Hoggett
1710,4266,Babe
1710,2361,Fugly Floom
1710,147,Farmer Arthur Hoggett
1710,4468,The Landlady
1711,2752,Mrs. Jackson
1711,3304,Angus Montier
1711,1482,Beatrice Lever
1711,402,Dorian Montier
1711,630,Sally Jackson
1712,4469,Jerry Farrelly
1712,4470,Angel
1712,105,Troy Davenport
1712,4471,Connie
1712,4472,Mel Riley
1713,1463,Kyle Fisher
1713,1160,Laura Garrety
1713,4473,Charles Moore
1713,310,Robert Boyd
1713,1268,Adam Berkow
1714,2413,Norman Bates
1714,481,Marion Crane
1714,108,Lila Crane
1714,567,Sam Loomis
1714,261,Milton Arbogast
1715,2383,Mari Hoff
1715,4474,LV
1715,2855,Ray Say
1715,1021,Billy
1715,4475,George
1716,4476,Lou
1716,63,Sarah
1716,4477,Tom Butler
1716,532,Hank
1716,2962,Jacob
1717,1169,Jack Frost
1717,2996,Gabby Frost
1717,3431,Charlie Frost
1717,3266,Mac MacArthur
1717,4478,Tuck Gronic
1718,1056,Picard
1718,1058,Riker
1718,1059,Data
1718,2955,Geordi La Forge
1718,2956,Worf
1719,114,Aaron
1719,267,Miriam
1719,137,Tzipporah
1719,28,Moses
1719,691,Rameses
1720,4479,Max Fischer
1720,1861,Herman Blume
1720,3351,Rosemary Cross
1720,1751,Bert Fischer
1720,2288,Dr. Nelson Guggenheim
1721,1615,Viola De Lesseps
1721,1857,Will Shakespeare
1721,2957,Philip Henslowe
1721,80,Hugh Fennyman
1721,4480,Lambert
1722,2456,Susan Walker
1722,2191,Judge Henry X. Harper
1722,4481,Fred Gailey
1722,2319,Doris Walker
1722,4172,Kris Kringle
1723,4482,Patch
1723,1271,B.Z.
1723,3361,Santa Claus
1723,15,Ancient Elf
1723,4483,Anya Claus
1724,611,Orel Benton
1724,2893,Aunt Sarah
1724,4484,Mr. Stewart
1724,1504,John Riggs
1724,1237,Mrs. McFarland
1725,415,Preacher
1725,1669,Hull Barret
1725,1216,Sarah Wheeler
1725,4485,Megan Wheeler
1725,2469,Josh LaHood
1726,107,Rambo
1726,493,Trautman
1726,4486,Murdock
1726,297,Podovsky
1726,2888,Co
1727,4487,Kern
1727,493,Trautman
1727,4488,Galt
1727,107,Rambo
1727,1074,Teasle
1728,107,Rambo
1728,493,Trautman
1728,4489,Zaysen
1728,1258,Griggs
1728,4490,Masoud
1729,51,Jack
1729,1474,Joan
1729,99,Ralph
1729,4490,Omar
1729,4491,Jewel
1730,4493,Juan
1730,4492,Ira
1730,99,Ralph
1730,51,Jack Colton
1730,1474,Joan Wilder
1731,4494,Art Selwyn
1731,2993,Ben Luckett
1731,3005,Joe Finley
1731,1074,Walter
1731,4495,Bernie Lefkowitz
1732,4494,Art Selwyn
1732,2993,Ben Luckett
1732,1105,Sara
1732,3005,Joe Finley
1732,4495,Bernie Lefkowitz
1733,414,Apollo Creed
1733,15,Mickey
1733,3669,Adrian
1733,107,Rocky Balboa
1733,2892,Paulie
1734,107,Rocky Balboa
1734,3669,Adrian
1734,2892,Paulie
1734,414,Apollo Creed
1734,15,Mickey Goldmill
1735,414,Apollo Creed
1735,2892,Paulie
1735,4452,Ludmilla
1735,107,Rocky Balboa
1735,3669,Adrian
1736,107,Rocky
1736,3669,Adrian
1736,2892,Paulie
1736,4496,Rocky Jr.
1736,15,Mickey
1737,2525,Mrs. Peacock
1737,420,Wadsworth
1737,912,Mrs. White
1737,335,Professor Plum
1737,1225,Mr. Green
1738,127,Mrs. Dribb
1738,1312,Professor Rathe
1738,4498,Elizabeth Hardy
1738,3320,John Watson
1738,4497,Sherlock Holmes
1739,4499,Thornton Melon
1739,4500,Dr. Diane Turner
1739,2892,Lou
1739,4501,Jason Melon
1739,184,Derek Lutz
1740,3150,Vera
1740,792,Richard
1740,500,Julie
1740,416,Rachel
1740,320,Mark
1741,1,David Basner
1741,4502,Max Basner
1741,2046,Lorraine Basner
1741,804,Charlie Gargas
1741,1733,Andrew Woolridge
1742,909,Marjorie
1742,1228,Joe
1742,1123,Patricia
1742,1822,Terry
1742,4503,Officer Sudow
1743,4504,Kreese
1743,117,Ali
1743,4505,Lucille
1743,4012,Daniel
1743,1293,Miyagi
1744,1293,Miyagi
1744,4012,Daniel
1744,4506,Referee
1744,4507,Announcer
1744,4508,Bystander
1745,4012,Daniel
1745,1293,Mr. Miyagi
1745,4509,Jessica Andrews
1745,3225,Terry Silver
1745,4504,Kreese
1746,3516,Rusty
1746,292,Audrey
1746,3067,Ellen
1746,908,Clark
1747,1,Joe Fox
1747,188,Kathleen Kelly
1747,33,Frank Navasky
1747,657,Patricia Eden
1747,4510,Birdie Conrad
1748,3025,Martin Cahill
1748,1311,Noel Curley
1748,3337,Gary
1748,4511,Frances
1748,4512,Tina
1749,2400,Witts Mother
1749,4514,Pvt. Tella
1749,4513,Pvt. Witt
1749,157,1st Sgt. Welsh
1749,1141,Lt. Col. Tall
1750,4515,Delilah Profitt
1750,4516,Stokely Stokes Mitchell
1750,4517,Marybeth Louise Hutchinson
1750,3994,Zeke Tyler
1750,4518,Stan Rosado
1751,528,Garth
1751,740,Strasser
1751,410,Harry Ruben
1751,532,Gregg OHara
1751,2287,Jill Young
1752,4519,Jill Young
1752,2342,Gregg
1752,4440,Max OHara
1752,4520,
1752,3627,Windy
1753,6,Patch Adams
1753,4521,Truman
1753,3428,Carin
1753,1787,Mitch
1753,91,Dean Walcott
1754,3190,Anna Harrison
1754,68,Luke Harrison
1754,4522,Ben Harrison
1754,375,Isabel Kelly
1754,156,Jackie Harrison
1755,100,Jan Schlichtmann
1755,674,Jerome Facher
1755,1506,Anne Anderson
1755,2275,Kevin Conway
1755,261,James Gordon
1756,1470,Lady Hester
1756,1661,Arabella
1756,1310,Mary
1756,1688,Elsa
1756,1238,Georgie
1757,4523,Lady Queensberry
1757,3120,Constance Wilde
1757,1778,Oscar Wilde
1757,396,Lord Alfred Douglas
1757,894,Lady Speranza Wilde
1758,3354,Odell Parks
1758,553,Wit Roy
1758,1257,Marcy Duggan Rice
1758,410,Alan Defaux
1758,1266,Earlene Demers
1759,4524,Jill Whitehouse
1759,1864,Glen Whitehouse
1759,4525,Gordon LaRiviere
1759,1141,Wade Whitehouse
1759,1848,Margie Fogg
1760,4526,Reverend
1760,3433,Rosie
1760,76,Mel
1760,124,Sid
1760,1880,Bobbie
1761,2417,Pete Calder
1761,93,Big Boy Matson
1761,471,Mona Birk
1761,4527,Little Boy Matson
1761,4528,Levi Gomez
1762,4530,Kiffer Finzi
1762,1382,Derek Du Pré
1762,2951,Jackie Du Pré
1762,1096,Hilary Du Pré
1762,4529,Daniel Barenboim
1763,3558,Meredith
1763,200,Mildred
1763,583,Paul
1763,2485,Roger
1763,592,Joan
1764,28,Virgil Adamson
1764,223,Amy Benic
1764,2484,Jennie Adamson
1764,59,Duncan Allanbrook
1764,814,Dr. Charles Aaron
1765,887,Paul Cooper
1765,895,Detective Jack Kay
1765,184,Vivian Thompson
1765,52,Claire Cooper
1765,4531,Rebecca Cooper
1766,4532,Mox
1766,29,Coach Kilmer
1766,3439,Lance Harbor
1766,4533,Billy Bob
1766,4534,Tweeter
1767,2982,Nadia
1767,295,Steve Baker
1767,4535,J.W. Woods Jr.
1767,1189,Kit Foster
1767,779,Captain Robert Everton
1768,4060,Captain Manzini
1768,3002,Dodger
1768,4536,Greaser Greg
1768,4537,Tangerine
1768,4538,Juice
1769,2780,Beverly Switzler
1769,805,Dr. Walter Jenning
1769,853,Phil Blumburtt
1769,4539,Howard T. Duck
1769,4540,Howard T. Duck
1770,1595,Lori Lee
1770,4542,Terrence Terry Chandler
1770,4543,Linda Lee
1770,1114,Glen
1770,4541,Al
1771,4544,Milly
1771,3362,Eric
1771,1184,Charlene
1771,4545,Louis
1771,4546,Mrs. Sherman
1772,4547,Andre Delambre
1772,4548,Helene Delambre
1772,2167,François Delambre
1772,2126,Insp. Charas
1772,4064,Emma
1773,4551,Dr. Cheevers
1773,4550,Tawny
1773,69,Veronica Quaife
1773,114,Seth Brundle
1773,4549,Stathis Borans
1774,301,Martin Brundle
1774,4552,Beth Logan
1774,4553,Anton Bartok
1774,4549,Stathis Borans
1774,4554,Dr. Shepard
1775,464,Snake
1775,20,Ray Hughes
1775,809,Danny Costanzo
1775,4555,Det. Frank Sigliano
1775,4556,Anna Costanzo
1776,3988,Norman Kane
1776,1143,Michael Carlino
1776,550,Frank Dooley
1776,188,Maggie Cavanaugh
1776,4382,Captain Clarence OConnell
1777,4560,Franklin
1777,4559,Jerry
1777,4561,Kirk
1777,4557,Sally
1777,4558,Hitchhiker
1778,725,Lieutenant Lefty Enright
1778,4562,Vanita Stretch Brock
1778,4563,Cook
1778,4564,Chop-Top
1778,4565,Leatherface
1779,4569,Ryan
1779,4568,Leatherface
1779,567,Tex
1779,4566,Michelle
1779,4567,Benny
1780,1591,Jenny
1780,757,Vilmer
1780,4570,Leatherface Slaughter
1780,4571,Darla
1780,4572,W.E. Slaughter
1781,1903,Barbara Stone
1781,99,Sam Stone
1781,1014,Ken Kessler
1781,1376,Sandy Kessler
1781,4573,Carol
1782,4577,Tim Hainey
1782,4576,Leslie Graham
1782,4578,Angie Weinbauer
1782,4574,Eddie Weinbauer
1782,4575,Sammi Curr
1783,4579,Paul
1783,1138,Samantha
1783,4580,Tom
1783,1467,Jeannie
1783,4581,Elvira
1784,583,William von Baskerville
1784,310,Adso von Melk
1784,4582,Remigio de Varagine
1784,4583,Severinus
1784,4584,Der Abt
1785,4083,Liz Carlson
1785,1616,Cynthia
1785,35,Jeremy Talbot
1785,755,Terry Doolittle
1785,4585,Marty Phillips
1786,1474,Peggy Sue
1786,116,Charlie Bodell
1786,4586,Richard Norvik
1786,3782,Carol Heath
1786,67,Maddy Nagle
1787,1763,Mick Crocodile Dundee
1787,1071,Sue Charlton
1787,3021,Walter Reilly
1787,3019,Neville Bell
1787,4587,Con
1788,4589,Donk
1788,4588,Charlie
1788,3021,Walter Reilly
1788,1071,Sue Charlton
1788,1763,Mick Crocodile Dundee
1789,2708,Harry Doyle
1789,2337,Archie Long
1789,236,Deke Yablonski
1789,4590,Belle
1789,1448,Richie Evans
1790,171,Professor Banks
1790,4089,Gordon Bloomfeld
1790,4592,Whitney Dunbar
1790,4011,Mark Watson
1790,4591,Sarah Walker
1791,927,Eddie
1791,856,Vincent
1791,703,Carmen
1791,2913,Janelle
1791,558,Julian
1792,2985,Harry Mitchell
1792,13,Barbara Mitchell
1792,4593,Doreen
1792,1213,Alan Raimy
1792,4594,Leo Franks
1793,4595,Staff Sgt. Webster
1793,713,Major Malcolm Powers
1793,2938,Little Mary
1793,415,Gunnery Sergent
1793,2508,Aggie
1794,21,Lucky Day
1794,908,Dusty Bottoms
1794,23,Ned Nederlander
1794,4493,El Guapo
1794,3228,Jefe
1795,74,Gloria
1795,4596,Nicky
1795,651,Kevin
1795,556,Diane
1795,1388,Ruby
1796,4601,Liam
1796,4600,Maggie
1796,4599,Shanks
1796,4597,Joe Kavanagh
1796,4598,Sarah Downie
1797,2475,Tony Costello
1797,421,Hughie
1797,3017,Les Wickes
1797,2382,David Beano Baggot
1797,3271,Ray Simms
1798,4602,Cura
1798,4603,Cavan
1798,4604,José María
1798,4605,Rosario
1798,4606,Mina
1799,4607,Taylor Vaughan
1799,3439,Dean Sampson
1799,594,Brock Hudson
1799,1102,Laney Boggs
1799,3277,Zack Siler
1800,1144,Grace Santos
1800,2386,Madeline Labelle
1800,3681,Joan Marshall
1800,793,Margo Lynn
1800,4608,Eddie Diaz
1801,4612,Sid French
1801,4611,Frank Priolo
1801,4613,Mike Carbuyer
1801,4609,Victor Drub
1801,4610,Mechanic
1802,4614,Mark Lewis
1802,4158,Helen Stephens
1802,4615,Vivian
1802,4616,Mrs. Stephens
1802,4617,Dora
1803,208,Porter
1803,4618,Val Resnick
1803,4277,Rosie
1803,410,Arthur Stegman
1803,4619,Det. Hicks
1804,4342,Jonathan Bendel
1804,3542,Lois McNally
1804,4620,Nolan Traynor
1804,3275,Amanda Shelton
1804,112,Tom Bartlett
1805,4621,Myles
1805,4622,Elisabeth
1805,4623,The Agent
1805,608,
1805,4624,
1806,4625,Robert Biberti
1806,4626,Roman Cycowski
1806,4627,Harry Frommermann
1806,4628,Erich A. Collin
1806,4629,Ari Leschnikoff
1807,4633,Adult Terr - Narrator
1807,4632,Master Sinh
1807,4631,Young Terr
1807,1802,Adult Terr - Narrator
1807,4630,Tiwa
1808,1224,Adam
1808,165,Eve
1808,334,Calvin
1808,1848,Helen
1808,1683,Troy
1809,723,Garret
1809,323,Theresa
1809,927,Dodge
1809,359,Johnny Land
1809,198,Lina
1810,5,Coleye
1810,697,Lizzie
1810,2256,Brace Channing
1810,792,Tim OHara
1810,335,Uncle Martin
1811,579,Courtney
1811,4289,Julie Freeman
1811,4634,Marcie Fox
1811,4635,Cheerleader #1
1811,4636,Brenda
1812,4638,Quentin
1812,1366,Miss Riley
1812,4639,Roy Lee
1812,4637,Homer Hickam
1812,96,John Hickam
1813,2415,Peter
1813,1879,Joanna
1813,4640,Michael Bolton
1813,4641,Samir
1813,1236,Lawrence
1814,637,Bartender
1814,197,Tom
1814,1866,Disco Cabbie
1814,1904,Dave
1814,4642,Cheryl
1815,1600,Dino Velvet
1815,327,Eddie Poole
1815,3396,Longdale
1815,116,Tom Welles
1815,196,Max California
1816,4643,Philip Marlowe
1816,4644,Eileen Wade
1816,1813,Roger Wade
1816,4645,Marty Augustine
1816,4066,Dr. Verringer
1817,4646,Louis Creed
1817,4647,Rachel Creed
1817,4325,Jud Crandall
1817,4648,Victor Pascow
1817,4649,Irwin Goldman
1818,4556,Renee Hallow
1818,4650,Clyde Parker
1818,1018,Gus Gilbert
1818,439,Jeff Matthews
1818,2485,Chase Matthews
1819,4651,Garrett
1819,4652,Danny
1819,479,Micah
1819,4653,Lacey
1819,4654,Angela
1820,4655,Eli
1820,4656,Joshua
1820,4657,William
1820,4658,Alice
1820,4659,Malcom
1821,497,Junkins
1821,158,Darnell
1821,4660,Leigh
1821,3256,Dennis
1821,4501,Arnie
1822,4362,Chuck Lumley
1822,1169,Bill Blazejowski
1822,1551,Belinda Keaton
1822,4661,Charlotte Koogle
1822,4662,Edward Koogle
1823,4665,Dr. David Trent
1823,4664,Lance Schroeder
1823,4666,Nora Manning
1823,2167,Frederick Loren
1823,4663,Annabelle Loren
1824,2708,Mel Bakersfeld
1824,4667,Vernon Demerest
1824,1166,Patroni
1824,4668,Tanya Livingston
1824,4243,Gwen Meighen
1825,1882,Alan Murdock
1825,2491,Nancy Pryor
1825,1166,Joe Patroni
1825,4669,Captain Stacy
1825,2295,Helen Patroni
1826,2157,Emily Livingston
1826,2040,Nicholas St. Downs III
1826,3665,Eve Clayton
1826,12,Don Gallagher
1826,1730,Karen Wallace
1827,474,Harry Calder
1827,4670,Young Man
1827,4671,Hoyt
1827,2501,Simon Davenport
1827,4672,Keefer
1828,927,Doug Roberts
1828,2766,Chief OHalloran
1828,1586,Jim Duncan
1828,363,Susan
1828,2018,Harlee Claiborne
1829,4676,Gutchel
1829,4675,Slade
1829,4674,Chief Clark
1829,3354,David
1829,4673,Marisa
1830,583,Paul Bradley
1830,2456,Tatiana Donskaya
1830,2324,Harry Sherwood
1830,2320,Dr. Dubov
1830,401,General Adlon
1831,4677,Gunslinger
1831,4678,Peter Martin
1831,2896,John Blane
1831,4679,Medieval Knight
1831,4680,Chief Supervisor
1832,909,Holly
1832,352,Box
1832,4681,Francis
1832,2871,Jessica
1832,3127,Logan
1833,1882,George Taylor
1833,2335,Cornelius
1833,2488,Zira
1833,4112,Dr. Zaius
1833,1973,President of the Assembly
1834,4683,Nova
1834,4112,Dr. Zaius
1834,4684,Mendez
1834,4682,Brent
1834,2488,Zira
1835,2335,Caesar
1835,4685,Aldo
1835,4686,Lisa
1835,4687,Kolp
1835,3603,Mandemus
1836,2335,Caesar
1836,4688,Breck
1836,4689,Armando
1836,4686,Lisa
1836,4687,Kolp
1837,4686,Dr. Stephanie Branton
1837,4690,Dr. Lewis Dixon
1837,4691,Dr. Otto Hasslein
1837,2335,Cornelius
1837,2488,Zira
1838,2180,David Shelby
1838,664,Caroline Brace
1838,3354,Nick Thorne
1838,3970,Florence Shelby
1838,4692,Bruce Scott
1839,1882,Graff
1839,4693,Remy
1839,1166,Slade
1839,4694,Royce
1839,1895,Denise
1840,4696,Isabelle
1840,1166,Capt. Joe Patroni
1840,3128,Dr. Kevin Harrison
1840,1672,Capt. Paul Metrand
1840,4695,Maggie Whelan
1841,2855,Captain Mike Turner
1841,253,Celeste Whitman
1841,4697,Captain Stefan Svevo
1841,1090,Frank Mazzetti
1841,1091,Harold Meredith
1842,27,Paul Vitti
1842,809,Dr. Ben Sobel
1842,3123,Laura MacNamara Sobel
1842,219,Primo Sidone
1842,4698,50s Gangster
1843,4700,Jack
1843,2271,Schabacker
1843,4699,Henry Lee
1843,1679,Danny Wallace
1843,2668,Nick Chen
1844,3275,Kathryn Merteuil
1844,3276,Sebastian Valmont
1844,1680,Annette Hargrove
1844,4701,Cecile Caldwell
1844,1910,Helen Rosemond
1845,4704,Bacon
1845,4703,Eddy
1845,1995,Winston
1845,3269,Tom
1845,4702,Soap
1846,137,Beth
1846,1836,Pat
1846,755,Candy
1846,4705,Vincent 
1846,4706,Vincent 
1847,4707,Rachel Lang
1847,1288,Jesse Ryan
1847,4708,Mark
1847,1877,Barbara Lang
1847,1643,Sue Snell
1848,3149,Commodore James Paladin Taggart
1848,769,Lt. Cdr. Angel Deveraux
1848,606,Cdr. Paul Gerald
1848,3277,Lt. Christopher Blair
1848,594,Lt. Todd Maniac Marshall
1849,1644,Eleanor Lance
1849,4709,Theodora
1849,4710,Dr. John Markway
1849,3651,Luke Sanderson
1849,4711,Mrs. Sanderson
1850,574,Beverly
1850,1895,Claire
1850,4712,Cary
1850,4713,Danuta
1850,3442,Laura
1851,1485,Mrs. Dingle
1851,1177,Mr. Dingle
1851,4716,Eddie
1851,4714,Johnny
1851,4715,Missy McCloud
1852,2112,Gordon Zellaby
1852,4717,Anthea Zellaby
1852,4718,Major Alan Bernard
1852,4719,Doctor Willers
1852,4720,General Leighton
1853,4721,Dr. Tom Llewellyn
1853,4722,Dr. David Neville
1853,4723,Susan Eliot
1853,4724,Colin Webster
1853,4725,Diana Looran
1854,1646,Lenny
1854,58,Dan
1854,1341,Robin
1854,335,Heep
1854,1474,Elena
1855,4726,Le Boucher
1855,4727,Sa Fille
1855,4728,Sa Maitresse
1855,4729,Sa Belle-Mere
1855,4730,LHomme a la Morale
1856,1172,Alan
1856,3097,Bridget
1856,710,Virginia
1856,267,Sarah
1856,637,Ben
1857,1066,Anna Leonowens
1857,4731,The King of Siam
1857,4732,Anna Leonowens
1857,3106,The Kralahome
1857,4733,Master Little
1858,1110,Capt. John Boyd
1858,959,Col. Ives
1858,2418,Pvt. Cleaves
1858,1534,Pvt. Toffler
1858,805,Col. Hart
1859,76,Alan Mann
1859,4734,Bonnie Beechum
1859,268,Bob Findley
1859,415,Steve Everett
1859,560,Frank Louis Beechum
1860,4735,Emma
1860,4736,Luna
1860,4737,Angel
1860,4738,Marie
1860,4739,Schwarz
1861,4740,Veronica Franco
1861,155,Marco Venier
1861,1397,Maffio Venier
1861,1168,Domenico Venier
1861,1049,Giulia De Lezze
1862,4742,Lady Thiang
1862,4741,Kralahome
1862,3652,Tuptim
1862,4677,King Mongkut of Siam
1862,2132,Anna Leonowens
1863,4743,Doug Funnie
1863,4744,Skeeter
1863,4745,Roger Klotz
1863,4746,Patti Mayonnaise
1863,1561,Herman Melville
1864,757,Ed
1864,3475,Shari
1864,4747,Keith
1864,4748,Wife
1864,4749,Felicia
1865,313,Billy
1865,101,Greer
1865,1137,Linc
1865,3059,Pete
1865,872,Julie
1866,1359,Raymond Ray
1866,1096,Gerry
1866,4750,Steven Steve
1866,4751,Shovel
1866,3213,Bob
1867,1428,Alison Kantrowitz
1867,4752,Daniel Kantrowitz
1867,4753,Lillian Kantrowitz
1867,1844,Pearl Kantrowitz
1867,567,Walker Jerome
1868,600,Neo
1868,863,Morpheus
1868,4754,Trinity
1868,1109,Agent Smith
1868,4755,Oracle
1869,4756,Patrick Verona
1869,4757,Kat Stratford
1869,326,Cameron James
1869,1103,Bianca Stratford
1869,1016,Michael Eckman
1870,4761,Carlos Nebbia
1870,4760,Elena Flores
1870,4762,Ernesto Landi
1870,4758,Mario Suárez
1870,4759,Laura Fuentes
1871,21,Henry Clark
1871,1902,Nancy Clark
1871,1002,Mr. Mersault
1871,1686,Greg
1871,4763,Alan Clark
1872,4764,The Young Man
1872,4765,Cobb
1872,4766,The Blonde
1872,4767,The Policeman
1872,4768,The Bald Guy
1873,3841,Claire Montgomery
1873,4103,Marcus
1873,360,Adam
1873,3346,Ronna Martin
1873,3202,Zack
1874,630,Josie Geller
1874,2418,Rob Geller
1874,4769,Sam Coulson
1874,4770,Anita
1874,4771,Gus
1875,433,Ma Yau
1875,1828,Barbara
1875,4772,Tarzan 
1875,4773,Mr. Ma - Twins Father
1875,798,Mrs. Ma 
1876,173,Willis Richland
1876,541,Jason Brown
1876,1840,Emma Duvall
1876,108,Cora Duvall
1876,448,Camille Dixon
1877,4774,Ana
1877,4775,Otto
1877,4776,Álvaro
1877,4777,Olga
1877,4778,Otto
1878,4779,Sgt. Rita Pompano
1878,756,Peggy Blane
1878,4780,Rollins
1878,471,Sandra Dunmore
1878,104,Jake Dunmore
1879,380,Rayford Gibson
1879,469,Claude Banks
1879,4781,Willie Long
1879,4782,Sgt. Dillard
1879,4783,Cookie
1880,220,Jon
1880,4784,David Dave
1880,25,Ian Wickham
1880,4785,Lisa
1880,4786,Carla
1881,4788,Lucy
1881,392,Bilal
1881,546,Santoni
1881,78,Julia
1881,4787,Bea
1882,4789,César
1882,4790,Sofía
1882,4791,Antonio
1882,4775,Pelayo
1882,4774,Nuria
1883,594,Stevo
1883,4792,Bob
1883,385,Trish
1883,4358,Sandy
1883,298,Dad
1884,4795,Restaurant Patron #1
1884,4794,Restaurant Patron #2
1884,4793,Ginger
1884,368,Dylan Ramsey
1884,425,Lila Dubois
1885,399,Nick Falzone
1885,2962,Russell Bell
1885,3119,Connie Falzone
1885,592,Mary Bell
1885,4372,Barry Plotkin
1886,1150,Jim McAllister
1886,1680,Tracy Flick
1886,4796,Paul Metzler
1886,4797,Tammy Metzler
1886,4798,Dave Novotny
1887,217,Yevgeny Nourish
1887,1065,Gas
1887,231,Allegra Geller
1887,396,Ted Pikul
1887,2619,Kiri Vinokur
1888,583,Mac
1888,1837,Gin
1888,1287,Thibadeaux
1888,1436,Cruz
1888,72,Conrad Greene
1889,2284,Debi LeCure
1889,3187,Anton Tobias
1889,4799,Mick
1889,4332,Pnub
1889,4800,Molly
1890,4805,Wendy
1890,4804,Jessica
1890,4802,John Dixon
1890,4801,Steven Carter
1890,4803,Linda
1891,4806,Kien An
1891,4807,Truck Driver
1892,4809,Ida Corwin
1892,2116,Mildred Pierce Beragon
1892,2244,Wally Fay
1892,4808,Monte Beragon
1892,4810,Veda Pierce
1893,4811,Samantha Belmont
1893,4814,Audrey White
1893,4813,Doris Belmont
1893,2472,Regina Belmont
1893,4812,Hector Gomez
1894,3256,Michael Harlan
1894,618,Ellie Sawyer
1894,941,Vince Latello
1894,4815,Sherman
1894,812,Detective Isadore Nulty
1895,4816,McGillicuddy
1895,3536,Kid
1895,26,Big Boy Caprice
1895,1284,Breathless Mahoney
1895,896,Dick Tracy
1896,1224,Rick OConnell
1896,1921,Evelyn Carnahan
1896,1136,Jonathan Carnahan
1896,4817,Imhotep
